show_id,type,title,director,cast,country,date_added,release_year,rating,duration,genres,language,description,popularity,vote_count,vote_average,budget,revenue
554279,Movie,Return to Christmas Creek,Don McBrearty,"Tori Anderson, Stephen Huszar, Steven Weber, Kari Matchett, Byron Abalos","Canada, United States of America",2018-11-18,2018,6.6,,"Romance, Family, TV Movie",en,"As Christmas approaches, Amelia Hughes, a career-focused Chicago app developer lacking in holiday spirit, returns to her small hometown of Christmas Creek to rediscover the meaning of Christmas. There, she reunites with her childhood best friend Mike and her estranged uncle Harry, whose mysterious rift with Amelia’s father divided her family during the holiday season when she was a child.",9.867,115,6.6,0,0
422742,Movie,Jim Button and Luke the Engine Driver,Dennis Gansel,"Henning Baum, Solomon Gordon, Annette Frier, Uwe Ochsenknecht, Christoph Maria Herbst",Germany,2018-03-29,2018,6.4,,"Adventure, Family, Fantasy",de,"A young orphan boy Jim Button, his best friend Luke and a magical steam engine called Emma travel across the world in search of the truth about where Jim came from. Battling pirates and dragons, outsmarting make-believe giants, they must travel through the Forest of a Thousand Wonders, beyond the End of the World to find the hidden Dragon City.",9.867,161,6.4,12500000,0
499088,Movie,Maya the Bee: The Honey Games,"Noel Cleary, Sergio Delfino","Coco Jack Gillies, Benson Jack Anthony, Richard Roxburgh, Justine Clarke, Marney McQueen","Australia, Germany",2018-02-02,2018,6.6,,"Comedy, Family, Animation, Adventure",en,"When an overenthusiastic Maya accidentally embarrasses the Empress of Buzztropolis, she is forced to unite with a team of misfit bugs and compete in the Honey Games for a chance to save her hive.",9.863,62,6.6,0,0
475220,Movie,In Fabric,Peter Strickland,"Marianne Jean-Baptiste, Sidse Babett Knudsen, Julian Barratt, Richard Bremmer, Fatma Mohamed",United Kingdom,2018-12-06,2018,5.7,,"Horror, Fantasy, Comedy, Mystery",en,"A haunting ghost story set against the backdrop of a busy winter sales period in a department store, following the life of a cursed dress as it passes from person to person, with devastating consequences.",9.859,325,5.7,0,0
522964,Movie,Incoming,Eric Zaragoza,"Scott Adkins, Aaron McCusker, Michelle Lehane, Vahidin Prelić, Lukas Loughran",United States of America,2018-05-04,2018,4.3,,"Action, Science Fiction, Thriller",en,"The International Space Station is now a prison - the ultimate black site. No one's getting out. And no one knows it's there. But when the imprisoned terrorists take over the Station and turn it into a missile aimed at Moscow, only a shuttle pilot and a rookie doctor can stop them. Their task is complicated by a rogue CIA agent (Scott Adkins) who has his own plans for the station and the terrorists within.",9.858,90,4.3,0,0
512412,Movie,Backtrace,Brian A. Miller,"Matthew Modine, Ryan Guzman, Sylvester Stallone, Meadow Williams, Tyler Jon Olson","Canada, United Kingdom, United States of America",2018-12-14,2018,5.004,,"Crime, Action, Adventure, Thriller",en,The lone surviving thief of a violent armored car robbery is sprung from a high security facility and administered an experimental drug.,9.851,225,5.004,0,0
519091,Movie,Carmen & Lola,Arantxa Echevarría,"Rosy Rodriguez, Zaira Romero, Moreno Borja, Rafaela León, Carolina Yuste",Spain,2018-09-07,2018,7.0,,"Romance, Drama",es,"Carmen is a gypsy teenager, destined to live a life that is repeated every generation: getting married and raising as many children as possible. But one day she meets Lola, an uncommon gypsy who dreams about going to university, does graffiti and is very different. Carmen quickly develops a complicity with Lola and discovers a world that, inevitably, leads them to be rejected by their families.",9.841,172,7.0,0,0
518880,Movie,Solo,Hugo Stuven Casasnovas,"Alain Hernández, Aura Garrido, Ben Temple, Leticia Etala, Alvaro Vizcaino",Spain,2018-08-03,2018,5.4,,"Thriller, Drama, Adventure",es,"After falling off a cliff and suffering substantial injures, for 48 long hours a young surfer must face a merciless nature and his own physical and mental agony to try to survive.",9.807,237,5.4,0,0
454283,Movie,Action Point,Tim Kirkby,"Johnny Knoxville, Chris Pontius, Clover Nee, Eleanor Worthington-Cox, Susan Yeagley","South Africa, United States of America",2018-06-01,2018,5.4,,Comedy,en,A daredevil designs and operates his own theme park with his friends.,9.773,343,5.4,19000000,5059608
538331,Movie,Hello Mr. Billionaire,"Yan Fei, Peng Damo","Shen Teng, Vivian Sung, Zhang Yiming, Morning Chang, Chang Yuan",China,2018-07-27,2018,6.9,,Comedy,zh,"A pathetic minor league Soccer Goalkeeper was given a task - to spend 1 Billion in thirty days, if successful he will get 30 Billion. However, he's not allowed to tell anyone about the task and he must not own any valuables by end of it.",9.772,110,6.9,0,376000000
526224,Movie,Big Legend,Justin Lee,"Kevin Makely, Todd A. Robinson, Summer Spiro, Amanda Wyss, Lance Henriksen",United States of America,2018-07-01,2018,6.2,,"Horror, Action, Thriller",en,An ex-soldier ventures into the Pacific Northwest to uncover the truth behind his fiance's disappearance.,9.766,133,6.2,0,0
499319,Movie,Duck Butter,Miguel Arteta,"Alia Shawkat, Laia Costa, Mae Whitman, Hong Chau, Kate Berlant",United States of America,2018-04-27,2018,5.4,,"Drama, Romance, Comedy",en,"Dissatisfied with the dishonesty they see in dating, strangers Naima and Sergio make a pact to spend 24 straight hours together in an attempt to fast forward their relationship.",9.765,222,5.4,0,6877
592041,Movie,Dirty Work,Louisa Warren,"Keely Cat Wells, Claudine-Helene Aumord, Marc Ozall, Tiffany-Ellen Robinson, Ezzet-Charbel Baccache",United Kingdom,2018-02-03,2018,4.6,,"Romance, Drama",en,"Arabella, a struggling fashion designer takes on a job working as a personal shopper for Marylin- a successful erotic novelist. One day, Arabella is sneakily trying on some of Marilyn's expensive garments, when Marylin unexpectedly comes home early......but she is not alone. Arabella hides and watches as Marilyn enters with an attractive man who is not her husband. The pair make love on the bed and Arabella is turned on by what she sees. Arabella continues to hide and watches Marilyn's many affairs take place in the bedroom, until one day she is caught by Marilyn who admits that she knew Arabella had been watching the whole time. Things get steamy between the pair, but soon they will be confronted by someone who knows about their affair and will do anything to stop it.",9.754,16,4.6,0,0
451657,Movie,Custody,Xavier Legrand,"Léa Drucker, Denis Ménochet, Thomas Gioria, Mathilde Auneveux, Mathieu Saikaly",France,2018-02-07,2018,7.5,,"Drama, Thriller",fr,"In the midst of a divorce, Miriam Besson decides to ask for exclusive custody of her son, in order to protect him from a father that she is accusing of violence. The judge-in-charge of the file grants a shared custody to the father whom it considers abused. Taken as a hostage between his parents, Julien Besson will do everything to prevent the worst from happening.",9.733,656,7.5,0,81455
462919,Movie,Sierra Burgess Is a Loser,Ian Samuels,"Shannon Purser, Kristine Froseth, Noah Centineo, RJ Cyler, Chrissy Metz",United States of America,2018-09-07,2018,6.305,,"Comedy, Drama, Romance",en,A case of mistaken identity results in unexpected romance when the most popular girl in high school and the biggest loser must come together to win over their crushes.,9.731,3415,6.305,0,0
492452,Movie,Ben Is Back,Peter Hedges,"Julia Roberts, Lucas Hedges, Courtney B. Vance, Kathryn Newton, Rachel Bay Jones",United States of America,2018-12-05,2018,6.6,,Drama,en,"19-year-old Ben Burns unexpectedly returns home to his family's suburban home on Christmas Eve morning. Ben's mother, Holly, is relieved and welcoming but wary of her son staying clean. Over a turbulent 24 hours, new truths are revealed, and a mother's undying love for her son is tested as she does everything in her power to keep him safe.",9.707,922,6.6,13000000,12616995
534271,Movie,The Cleaning Lady,Jon Knautz,"Alexis Kendra, Stelio Savante, Rachel Alig, Elizabeth Sandy, Mykayla Sohn",United States of America,2018-08-24,2018,5.3,,"Horror, Thriller",en,"In a bid to distract herself from an affair, a narcissistic woman befriends a cleaning lady with burn scars, but she soon discovers that the scars may be more than skin deep.",9.704,130,5.3,0,0
513427,Movie,King Lear,Richard Eyre,"Anthony Hopkins, Emma Thompson, Emily Watson, Jim Broadbent, Florence Pugh",United Kingdom,2018-05-28,2018,6.0,,"Drama, TV Movie",en,"An aging King invites disaster, when he abdicates to his corrupt, toadying daughters, and rejects his loving and honest one.",9.678,94,6.0,0,0
470918,Movie,Beast,Michael Pearce,"Jessie Buckley, Johnny Flynn, Trystan Gravelle, Geraldine James, Oliver Maltman",United Kingdom,2018-04-18,2018,6.5,,"Mystery, Crime, Drama",en,A troubled woman living in an isolated community finds herself pulled between the control of her oppressive family and the allure of a secretive outsider suspected of a series of brutal murders.,9.658,298,6.5,0,0
338768,Movie,Please Stand By,Ben Lewin,"Dakota Fanning, Alice Eve, Toni Collette, River Alexander, Shawn Roe",United States of America,2018-01-26,2018,6.8,,"Comedy, Drama",en,"A young autistic woman runs away from her caregiver in order to boldly go and deliver her 500-page Star Trek script to a writing competition in Hollywood. On an adventure full of laughter and tears, Wendy follows the guiding spirit of Mr. Spock on her journey into the unknown.",9.655,478,6.8,0,0
563103,Movie,Door Lock,Lee Kwon,"Gong Hyo-jin, Kim Ye-won, Kim Seung-o, Jo Bok-rae, Lee Ga-sub",South Korea,2018-12-05,2018,7.4,,"Thriller, Crime, Mystery",ko,"Kyung-min lives alone in a one-room apartment. One day, she finds traces of a stranger breaking into her room and soon a mysterious murder case begins to unravel.",9.647,142,7.4,0,11
507612,Movie,My Little Monster,Sho Tsukikawa,"Masaki Suda, Tao Tsuchiya, Yuki Furukawa, Yuki Yamada, Elaiza Ikeda",Japan,2018-04-27,2018,7.6,,"Romance, Comedy, Drama",ja,"Problem student Haru Yoshida sits next to the cold and studious Shizuku Mizutani in class. Without any other friends to turn to, both of them start to get to know each other and grow closer. Haru eventually develop feelings for Shizuku and confesses his feelings to her. Will Haru and Shizuku get their happily ever after?",9.639,83,7.6,0,0
497814,Movie,Breaking In,James McTeigue,"Gabrielle Union, Billy Burke, Richard Cabral, Ajiona Alexus, Levi Meaden",United States of America,2018-05-05,2018,6.0,,"Thriller, Crime, Action",en,"Shaun Russell takes her son and daughter on a weekend getaway to her late father's secluded, high-tech vacation home in the countryside. The family soon gets an unwelcome surprise when four men break into the house to find hidden money. After managing to escape, Shaun must now figure out a way to turn the tables on the desperate thieves and save her captive children.",9.638,665,6.0,6000000,49078000
471429,Movie,Blue Iguana,Hadi Hajaig,"Sam Rockwell, Ben Schwartz, Al Weaver, Amanda Donohoe, Phoebe Fox",United Kingdom,2018-08-23,2018,5.7,,"Action, Comedy, Thriller, Romance",en,"He's a low level criminal with no future and just out of prison. She's a low level lawyer never noticed by others, a lost soul without a life. Their anger and hostility makes them serious criminals. Love happens in the strangest of places.",9.631,102,5.7,0,0
521647,Movie,Darc,Julius R. Nasso,"Tony Schiena, Armand Assante, Sho Ikushima, Dawn Olivieri, Kevan Ohtsji",United States of America,2018-05-01,2018,6.1,,"Action, Thriller",en,"To bring down a global human trafficking ring, an Interpol agent recruits the help of a brutal criminal with inside knowledge of the yakuza.",9.626,199,6.1,0,0
531380,Movie,Golden Job,Chin Ka-Lok,"Ekin Cheng Yee-Kin, Jordan Chan Siu-Chun, Michael Tse Tin-Wah, Chin Ka-Lok, Jerry Lamb Hiu-Fung",Hong Kong,2018-09-20,2018,6.3,,"Action, Adventure, Crime",cn,"A group of former mercenaries reunite to plan an epic heist: boosting a truck full of medicine held by a foreign intelligence agency to supply a refugee camp in need. But when they find the truck is actually filled with stolen gold, the band of brothers realize they’ve been double-crossed by one of their own - and putting the situation right will be all out war.",9.622,91,6.3,0,0
477666,Movie,My Best Friend,Martín Deus,"Angelo Mutti Spinetta, Lautaro Rodríguez, Guillermo Pfening, Mariana Anghileri, Benicio Mutti Spinetta",Argentina,2018-11-08,2018,7.0,,"Drama, Romance",es,"Lorenzo, a quiet teenager lives in a small town at the edge of the world in beautiful Patagonia. He’s a good student and a curious and smart person, more skilled in music and literature than sports. Lorenzo’s father decides to host Caito, the son of a friend from Buenos Aires who had to go to hospital for a long stay. Caito has obviously a different family background and seems to be a tough kid. Lorenzo finds Caito very intriguing in many ways as they start spending a lot of time together…",9.617,208,7.0,0,14193
609247,Movie,Baby Girl,Kevin Van Stevenson,"Sara Catherine Bellamy, Every Heart, Nathan DeLatorre, Kristin Feinfield, Danny Hansen",United States of America,2018-11-19,2018,3.6,,Thriller,en,"Unspeakable grief and the seductive explorations of young adulthood lead Cody, a beautiful 18-year-old girl, into a tawdry world of sex, drugs and sadomasochism. When Cody meets a mysterious and provocative new friend Diablo, she finds herself experimenting with enhanced forms of eroticism through pain, pleasure, exhibitionism and more.... The turmoil of losing her father and rebelling against her mother blur the lines between fantasy, humiliation and friendship. As Cody sorts through painful memories and discovers secrets locked in her psyche, Diablo takes her on a shocking thrill-ride. A terrifying, yet titillating story pushing boundaries that you'll never forget.",9.59,11,3.6,0,0
484901,Movie,Close Enemies,David Oelhoffen,"Matthias Schoenaerts, Reda Kateb, Adel Bencherif, Sofiane Zermani, Sabrina Ouazani","Belgium, France",2018-10-03,2018,5.9,,"Drama, Thriller",fr,"Driss and Manuel both grew up on the same council estate. An estate where the sense of belonging to your patch is much stronger than the sense of belonging to a country, a nation or a culture... Manuel has assimilated this belonging, and he has even benefited from it and built his life on it. Driss, meanwhile, has shunned it. They will both have to face up to the consequences of their decisions – because they will each have a price to pay…",9.577,192,5.9,0,0
